Transaction_ID,Vendor_Name,Award_Amount,Award_Agency,Award_Date,Award_Type,Performance_Country,Performance_State,Log_Award_Amount,Award_Agency_Code,Award_Type_Code,Performance_Country_Code,Performance_State_Code
TRX13726,Marshall and Sons,3576270.11,Department of Transportation,2022-09-17,Cost-Reimbursement Contract,CAN,GA,15.089831226160213,5,0,0,2
TRX13727,"Bennett, Lynn and Woods",3367721.33,Department of Health and Human Services,2021-10-12,Cost-Reimbursement Contract,CAN,CA,15.029747207358996,4,0,0,0
TRX13728,"Castro, Davis and Roy",3131209.4,Department of Education,2023-06-12,Fixed-Price Contract,MEX,GA,14.956930197028754,2,1,1,2
TRX13729,Sandoval and Sons,4082317.38,NASA,2021-04-16,Cost-Reimbursement Contract,USA,GA,15.222175615390745,6,0,2,2
TRX13730,"Finley, Lam and Liu",3791064.16,Department of Transportation,2022-10-06,Time-and-Materials Contract,MEX,CA,15.148157582427784,5,3,1,0
TRX13731,Dennis-Moody,4739210.42,Department of Energy,2022-02-16,Cost-Reimbursement Contract,USA,PA,15.371381312742113,3,0,2,7
TRX13732,Brown LLC,1889697.94,NASA,2023-06-18,Fixed-Price Contract,MEX,NY,14.451928083342375,6,1,1,5
TRX13733,Jones PLC,25542.08,Department of Education,2023-11-05,Cost-Reimbursement Contract,CAN,VA,10.148121717460391,2,0,0,9
TRX13734,Blair-Mckenzie,248539.93,Department of Energy,2022-06-12,Indefinite Delivery Contract,USA,OH,12.423362819205403,3,2,2,6
TRX13735,Vaughn PLC,351073.54,Department of Defense,2023-12-30,Cost-Reimbursement Contract,USA,VA,12.768753844574183,1,0,2,9
TRX13736,Cook-Garcia,2585914.59,Department of Transportation,2022-06-06,Fixed-Price Contract,MEX,NY,14.76559019663658,5,1,1,5
TRX13737,Taylor Ltd,1224820.28,NASA,2023-05-22,Cost-Reimbursement Contract,MEX,TX,14.018305497439867,6,0,1,8
TRX13738,Spencer Inc,2409374.23,Department of Health and Human Services,2021-04-06,Time-and-Materials Contract,CAN,CA,14.694878031194268,4,3,0,0
TRX13739,"Smith, Welch and Hernandez",2524592.0,Department of Energy,2022-12-05,Cost-Reimbursement Contract,MEX,CA,14.741590419580584,3,0,1,0
TRX13740,Arroyo and Sons,4940585.75,Department of Agriculture,2021-12-31,Indefinite Delivery Contract,USA,NC,15.41299465741452,0,2,2,4
TRX13741,Atkins-Newman,51560.21,NASA,2024-03-04,Fixed-Price Contract,USA,NC,10.850524924582258,6,1,2,4
TRX13742,"Sullivan, Brown and Scott",3425069.18,Department of Agriculture,2023-02-15,Fixed-Price Contract,MEX,PA,15.046632519979484,0,1,1,7
TRX13743,Monroe LLC,767949.07,Department of Defense,2021-10-07,Time-and-Materials Contract,MEX,CA,13.551479996995537,1,3,1,0
TRX13744,Mann and Sons,2285724.5,Department of Agriculture,2022-09-12,Fixed-Price Contract,MEX,MI,14.642194037386707,0,1,1,3
TRX13745,"Castillo, Arnold and Bird",3073377.4,Department of Health and Human Services,2022-05-08,Indefinite Delivery Contract,MEX,OH,14.938287970531558,4,2,1,6
TRX13746,Hall Group,2951988.21,NASA,2021-07-28,Time-and-Materials Contract,MEX,GA,14.897989809546768,6,3,1,2
TRX13747,"Herrera, Thomas and Thomas",2227177.52,Department of Energy,2021-03-22,Time-and-Materials Contract,USA,GA,14.616246104679178,3,3,2,2
TRX13748,Brown Inc,455343.16,Department of Education,2021-12-24,Fixed-Price Contract,MEX,MI,13.0288088076145,2,1,1,3
TRX13749,Chandler-Burnett,1221277.47,Department of Defense,2023-04-16,Indefinite Delivery Contract,MEX,CA,14.015408794247548,1,2,1,0
TRX13750,"Smith, Willis and Davis",3527878.39,NASA,2023-08-01,Fixed-Price Contract,USA,GA,15.07620750901651,6,1,2,2
TRX13751,Foster PLC,786781.62,Department of Education,2022-11-12,Cost-Reimbursement Contract,CAN,OH,13.575707275776706,2,0,0,6
TRX13752,Bush-Chandler,3043634.74,Department of Education,2021-06-11,Indefinite Delivery Contract,MEX,GA,14.92856332588871,2,2,1,2
TRX13753,Davis-Rogers,2943703.48,Department of Health and Human Services,2022-05-26,Time-and-Materials Contract,CAN,NC,14.895179373357669,4,3,0,4
TRX13754,Williams-Wood,2313022.18,Department of Defense,2022-11-11,Time-and-Materials Contract,MEX,GA,14.654065962780308,1,3,1,2
TRX13755,Morgan Inc,3632435.4,Department of Education,2023-10-11,Indefinite Delivery Contract,CAN,FL,15.105414165670407,2,2,0,1
TRX13756,"Curry, Collins and Sandoval",1887652.39,Department of Health and Human Services,2021-11-11,Fixed-Price Contract,MEX,PA,14.450845023028561,4,1,1,7
TRX13757,"Stein, Richardson and Collier",4043793.9,Department of Health and Human Services,2021-01-06,Indefinite Delivery Contract,USA,VA,15.212694140724572,4,2,2,9
TRX13758,Gamble-Farley,3666373.52,NASA,2021-08-12,Indefinite Delivery Contract,CAN,NC,15.114713862556568,6,2,0,4
TRX13759,Ramos Ltd,1981062.88,NASA,2021-09-03,Fixed-Price Contract,USA,PA,14.499144571501018,6,1,2,7
TRX13760,"Avila, Jones and May",4158399.93,Department of Energy,2022-05-10,Cost-Reimbursement Contract,USA,TX,15.240641166513047,3,0,2,8
TRX13761,"Clark, Ruiz and Miller",1657962.29,Department of Agriculture,2022-08-19,Cost-Reimbursement Contract,USA,CA,14.321100473298362,0,0,2,0
TRX13762,"James, Mckee and Brennan",526805.27,Department of Education,2022-04-30,Cost-Reimbursement Contract,MEX,NY,13.174588150830548,2,0,1,5
TRX13763,"Chambers, Medina and Pearson",1621395.54,Department of Defense,2021-02-18,Cost-Reimbursement Contract,CAN,FL,14.29879839757516,1,0,0,1
TRX13764,Zimmerman-Howard,4009710.17,Department of Agriculture,2023-03-20,Indefinite Delivery Contract,USA,VA,15.20422976925723,0,2,2,9
TRX13765,West LLC,1927998.27,Department of Health and Human Services,2022-02-09,Time-and-Materials Contract,USA,MI,14.471993375521851,4,3,2,3
TRX13766,"Hernandez, Johnson and Bishop",2257143.26,Department of Health and Human Services,2022-05-22,Fixed-Price Contract,USA,MI,14.629610970460677,4,1,2,3
TRX13767,"Gonzalez, Rogers and Henderson",761461.04,Department of Defense,2024-03-26,Time-and-Materials Contract,CAN,NY,13.54299560109258,1,3,0,5
TRX13768,Stewart-Klein,4227319.98,NASA,2022-10-20,Cost-Reimbursement Contract,USA,MI,15.257079012317725,6,0,2,3
TRX13769,Lee Group,3978958.87,Department of Education,2022-07-10,Fixed-Price Contract,CAN,FL,15.196531003909602,2,1,0,1
TRX13770,Young and Sons,2165963.65,Department of Health and Human Services,2021-06-25,Time-and-Materials Contract,CAN,OH,14.588376386003615,4,3,0,6
TRX13771,"Roberts, Dennis and Perry",1059004.52,Department of Education,2022-11-15,Time-and-Materials Contract,USA,VA,13.872840837034548,2,3,2,9
TRX13772,Williams LLC,4916507.1,Department of Agriculture,2022-07-25,Fixed-Price Contract,USA,OH,15.408109100714466,0,1,2,6
TRX13773,Mcmillan-Washington,1809107.11,Department of Transportation,2021-07-16,Fixed-Price Contract,CAN,GA,14.40834452489135,5,1,0,2
TRX13774,"Parker, Davidson and Medina",3124861.81,Department of Defense,2021-11-18,Time-and-Materials Contract,MEX,PA,14.95490093938897,1,3,1,7
TRX13775,"Evans, Ruiz and Frey",4041221.87,Department of Health and Human Services,2022-08-31,Cost-Reimbursement Contract,USA,VA,15.212057894729837,4,0,2,9
TRX13776,"Smith, Allen and Gibson",2913359.2,Department of Energy,2024-01-20,Cost-Reimbursement Contract,MEX,VA,14.88481768088905,3,0,1,9
TRX13777,Hughes Inc,2906292.4,Department of Education,2024-02-15,Cost-Reimbursement Contract,CAN,MI,14.882389081539635,2,0,0,3
TRX13778,Cox-King,2509702.12,Department of Defense,2022-03-07,Fixed-Price Contract,MEX,FL,14.735675025228005,1,1,1,1
TRX13779,Olson Ltd,2054642.79,Department of Transportation,2024-03-15,Fixed-Price Contract,MEX,FL,14.535613052688158,5,1,1,1
TRX13780,"White, Chandler and Hernandez",2315012.46,Department of Defense,2022-01-06,Cost-Reimbursement Contract,CAN,GA,14.65492605974043,1,0,0,2
TRX13781,Thomas PLC,166869.49,Department of Health and Human Services,2023-07-07,Fixed-Price Contract,MEX,MI,12.024973281554209,4,1,1,3
TRX13782,Coleman Group,2919345.23,Department of Health and Human Services,2023-12-24,Time-and-Materials Contract,CAN,GA,14.886870255340881,4,3,0,2
TRX13783,Wallace Inc,541869.74,NASA,2022-07-14,Time-and-Materials Contract,USA,VA,13.202782764894346,6,3,2,9
TRX13784,"Santana, Fuller and Krause",1812266.37,Department of Energy,2021-09-19,Cost-Reimbursement Contract,USA,TX,14.410089309887503,3,0,2,8
TRX13785,"Howe, Freeman and Clayton",37767.58,Department of Transportation,2022-05-16,Cost-Reimbursement Contract,USA,NY,10.539232819024114,5,0,2,5
TRX13786,Orr-Gordon,136118.5,Department of Agriculture,2022-11-17,Time-and-Materials Contract,MEX,FL,11.821288455378593,0,3,1,1
TRX13787,"Henry, Cantu and Moyer",2831938.21,Department of Energy,2023-08-21,Indefinite Delivery Contract,CAN,MI,14.856472268169883,3,2,0,3
TRX13788,Hernandez-Barron,976511.2,Department of Defense,2023-05-06,Indefinite Delivery Contract,MEX,FL,13.791742522820417,1,2,1,1
TRX13789,"Meza, Williams and Phillips",2412390.63,Department of Agriculture,2023-06-26,Fixed-Price Contract,CAN,MI,14.69612919097908,0,1,0,3
TRX13790,Hardy-Brock,3251791.2,NASA,2021-12-18,Indefinite Delivery Contract,MEX,TX,14.99471684846921,6,2,1,8
TRX13791,Strong-Smith,3616158.07,Department of Defense,2022-12-23,Fixed-Price Contract,CAN,PA,15.10092299012399,1,1,0,7
TRX13792,Lewis and Sons,3884655.55,Department of Agriculture,2022-01-29,Indefinite Delivery Contract,MEX,OH,15.172545133757607,0,2,1,6
TRX13793,Frye-Pace,3927253.89,Department of Transportation,2023-03-15,Fixed-Price Contract,MEX,VA,15.183451238507505,5,1,1,9
TRX13794,Lewis-Sanchez,2180395.26,Department of Agriculture,2022-06-06,Cost-Reimbursement Contract,USA,NC,14.595017188889193,0,0,2,4
TRX13795,"Scott, Smith and Johnson",2516665.07,Department of Agriculture,2021-11-25,Indefinite Delivery Contract,USA,VA,14.738445595470976,0,2,2,9
TRX13796,"Johnson, Bernard and Christian",2235392.31,Department of Education,2021-11-05,Fixed-Price Contract,MEX,TX,14.619927748176195,2,1,1,8
TRX13797,Martinez Inc,4698544.69,NASA,2023-04-08,Cost-Reimbursement Contract,USA,NY,15.362763591138096,6,0,2,5
TRX13798,Murillo and Sons,3990206.33,Department of Defense,2021-11-14,Time-and-Materials Contract,MEX,GA,15.199353749922063,1,3,1,2
TRX13799,"Dunn, Aguilar and Elliott",953679.3,NASA,2021-02-10,Cost-Reimbursement Contract,MEX,FL,13.768083778962758,6,0,1,1
TRX13800,Moses and Sons,4232194.3,Department of Transportation,2023-05-10,Fixed-Price Contract,USA,GA,15.258231399848663,5,1,2,2
TRX13801,Edwards-Sullivan,2417848.96,NASA,2023-09-28,Fixed-Price Contract,MEX,GA,14.698389256949563,6,1,1,2
TRX13802,"Campos, Mccarthy and Gordon",569040.82,NASA,2024-03-28,Cost-Reimbursement Contract,USA,NY,13.251709207771466,6,0,2,5
TRX13803,"Perry, Matthews and Greene",4346017.86,Department of Education,2022-07-24,Indefinite Delivery Contract,CAN,NY,15.284770779411737,2,2,0,5
TRX13804,Black LLC,3517774.53,Department of Defense,2024-03-30,Time-and-Materials Contract,USA,NY,15.07333939610409,1,3,2,5
TRX13805,"Martinez, Jacobs and Arroyo",643730.2,Department of Education,2022-08-28,Time-and-Materials Contract,MEX,OH,13.375036526650145,2,3,1,6
TRX13806,Mendoza LLC,3781262.97,Department of Defense,2024-01-10,Fixed-Price Contract,USA,GA,15.145568895299919,1,1,2,2
TRX13807,Gomez PLC,1594117.01,Department of Energy,2023-10-26,Fixed-Price Contract,USA,MI,14.281831169468964,3,1,2,3
TRX13808,Davis Inc,3279887.26,Department of Transportation,2023-10-04,Fixed-Price Contract,CAN,VA,15.00331991270686,5,1,0,9
TRX13809,Lopez-Miller,3936950.84,Department of Energy,2022-12-25,Cost-Reimbursement Contract,USA,PA,15.18591733718659,3,0,2,7
TRX13810,Bryant-Bell,4741396.16,Department of Energy,2023-03-05,Time-and-Materials Contract,MEX,GA,15.371842409731885,3,3,1,2
TRX13811,Meyer Ltd,1841526.71,Department of Energy,2021-03-17,Time-and-Materials Contract,USA,GA,14.426106062269657,3,3,2,2
TRX13812,Williams Ltd,4765489.01,Department of Agriculture,2022-07-27,Time-and-Materials Contract,MEX,TX,15.37691092504034,0,3,1,8
TRX13813,"Stewart, Johnson and Cooper",3335519.13,Department of Health and Human Services,2021-08-21,Time-and-Materials Contract,MEX,MI,15.020139186190695,4,3,1,3
TRX13814,"Long, Anderson and Thomas",2349524.92,Department of Agriculture,2022-02-03,Fixed-Price Contract,USA,NY,14.66972412959865,0,1,2,5
TRX13815,Arroyo and Sons,1379684.18,NASA,2021-05-15,Cost-Reimbursement Contract,CAN,CA,14.137365900672899,6,0,0,0
TRX13816,"Harris, Perez and Dunn",2763308.41,Department of Health and Human Services,2021-08-07,Fixed-Price Contract,CAN,CA,14.831939580987315,4,1,0,0
TRX13817,"Kelly, Jenkins and Combs",1494569.46,NASA,2023-02-28,Cost-Reimbursement Contract,MEX,GA,14.217349405797526,6,0,1,2
TRX13818,"Patton, Lamb and Johnson",85330.52,Department of Health and Human Services,2022-12-23,Time-and-Materials Contract,MEX,PA,11.354299184567806,4,3,1,7
TRX13819,"Blackburn, Holland and Sanders",2711280.73,Department of Energy,2021-11-05,Time-and-Materials Contract,USA,PA,14.812932044143722,3,3,2,7
TRX13820,"Walker, Bowman and Jackson",4942564.46,NASA,2021-12-01,Fixed-Price Contract,MEX,TX,15.413395078248763,6,1,1,8
TRX13821,Garcia Ltd,1728422.85,Department of Education,2023-12-25,Fixed-Price Contract,USA,CA,14.362720481833858,2,1,2,0
TRX13822,"Gonzales, Rogers and Green",2843221.8,Department of Health and Human Services,2022-08-25,Fixed-Price Contract,USA,VA,14.860448755483741,4,1,2,9
TRX13823,Yoder-Dalton,3026198.98,Department of Health and Human Services,2023-06-19,Time-and-Materials Contract,CAN,FL,14.92281825839066,4,3,0,1
TRX13824,Patterson LLC,4514288.06,Department of Education,2024-02-12,Fixed-Price Contract,MEX,FL,15.322758270640794,2,1,1,1
TRX13825,Martinez-Cunningham,517699.61,Department of Transportation,2023-02-12,Time-and-Materials Contract,MEX,OH,13.157152381177882,5,3,1,6
TRX13826,"Jones, Myers and Porter",2045079.59,Department of Transportation,2024-01-28,Cost-Reimbursement Contract,USA,CA,14.53094775499551,5,0,2,0
TRX13827,"Cole, Stewart and Blair",1944336.01,NASA,2021-12-06,Indefinite Delivery Contract,USA,CA,14.480431608031076,6,2,2,0
TRX13828,Clark Ltd,4812884.38,Department of Education,2021-08-22,Time-and-Materials Contract,USA,FL,15.386807333333067,2,3,2,1
TRX13829,Bell-Smith,993759.75,Department of Health and Human Services,2022-04-22,Cost-Reimbursement Contract,CAN,NY,13.809251762502232,4,0,0,5
TRX13830,Hammond Inc,820932.64,Department of Education,2021-04-15,Cost-Reimbursement Contract,USA,NC,13.618197556909564,2,0,2,4
TRX13831,Simpson LLC,4229030.86,Department of Education,2023-01-01,Indefinite Delivery Contract,CAN,OH,15.257483650122158,2,2,0,6
TRX13832,Anderson LLC,4948367.67,Department of Health and Human Services,2023-12-12,Indefinite Delivery Contract,MEX,OH,15.414568518611349,4,2,1,6
TRX13833,"Smith, Martinez and Johnson",1676717.65,Department of Education,2021-03-03,Cost-Reimbursement Contract,MEX,NC,14.332349256903342,2,0,1,4
TRX13834,"Thompson, Thompson and Morales",269900.42,Department of Education,2022-03-02,Fixed-Price Contract,MEX,FL,12.50581206020011,2,1,1,1
TRX13835,Greene Inc,2046991.91,NASA,2021-07-08,Time-and-Materials Contract,USA,NY,14.531882401032153,6,3,2,5
TRX13836,"Rowland, Brown and Leach",3711712.52,NASA,2021-11-28,Fixed-Price Contract,CAN,GA,15.127004193185813,6,1,0,2
TRX13837,Morgan-Kim,4787554.73,NASA,2023-10-10,Indefinite Delivery Contract,USA,NC,15.381530553134356,6,2,2,4
TRX13838,Evans-Macdonald,3234901.14,Department of Education,2021-09-22,Cost-Reimbursement Contract,CAN,MI,14.989509235073188,2,0,0,3
TRX13839,Woods PLC,2659454.79,Department of Defense,2021-07-12,Time-and-Materials Contract,CAN,GA,14.793632069600882,1,3,0,2
TRX13840,Mahoney-Gonzales,4369851.56,Department of Transportation,2023-06-18,Indefinite Delivery Contract,MEX,MI,15.290239827372162,5,2,1,3
TRX13841,"Howe, Miller and Moran",515128.57,Department of Education,2022-02-09,Cost-Reimbursement Contract,CAN,OH,13.152173740234865,2,0,0,6
TRX13842,Espinoza-Nash,1539689.78,Department of Health and Human Services,2022-07-03,Indefinite Delivery Contract,USA,NC,14.247092162020566,4,2,2,4
TRX13843,Pham Ltd,323110.07,NASA,2022-10-28,Time-and-Materials Contract,MEX,TX,12.685751413064107,6,3,1,8
TRX13844,Gordon Ltd,1244428.77,Department of Agriculture,2022-04-19,Fixed-Price Contract,MEX,PA,14.034187966895292,0,1,1,7
TRX13845,Gomez PLC,3250169.12,NASA,2023-03-16,Fixed-Price Contract,USA,TX,14.994217897551373,6,1,2,8
TRX13846,Simpson-Good,1395140.74,NASA,2023-08-20,Cost-Reimbursement Contract,USA,MI,14.148506573810858,6,0,2,3
TRX13847,"Edwards, Ali and Hart",1475595.0,Department of Transportation,2023-10-23,Cost-Reimbursement Contract,MEX,PA,14.20457253393926,5,0,1,7
TRX13848,"Pearson, Richardson and Horn",2327553.55,Department of Defense,2023-01-23,Cost-Reimbursement Contract,USA,OH,14.660328725023053,1,0,2,6
TRX13849,Berg PLC,275085.26,Department of Agriculture,2021-01-31,Indefinite Delivery Contract,CAN,GA,12.524840000190975,0,2,0,2
TRX13850,Hall-Sanchez,4567262.76,Department of Transportation,2022-02-21,Fixed-Price Contract,USA,TX,15.334424843948122,5,1,2,8
TRX13851,Terry Inc,4684047.77,Department of Education,2024-03-11,Fixed-Price Contract,USA,OH,15.359673415686531,2,1,2,6
TRX13852,"Butler, Hatfield and Anderson",3419286.0,Department of Agriculture,2021-06-07,Indefinite Delivery Contract,USA,GA,15.044942607771745,0,2,2,2
TRX13853,"Chavez, Whitaker and Stone",602315.9,NASA,2021-07-31,Cost-Reimbursement Contract,USA,GA,13.30853899774492,6,0,2,2
TRX13854,Davis-Weaver,4795863.41,Department of Energy,2023-02-17,Fixed-Price Contract,CAN,VA,15.383264523253667,3,1,0,9
TRX13855,Rangel-Osborne,2910310.97,Department of Transportation,2023-06-10,Cost-Reimbursement Contract,USA,PA,14.88377083958707,5,0,2,7
TRX13856,Meyer-Gonzalez,319755.53,Department of Education,2023-07-19,Time-and-Materials Contract,USA,CA,12.675315141437407,2,3,2,0
TRX13857,"Chaney, Nunez and Dunn",4939853.41,Department of Health and Human Services,2021-01-15,Indefinite Delivery Contract,MEX,MI,15.412846417069888,4,2,1,3
TRX13858,Lee-Ho,1292220.54,Department of Education,2022-02-17,Fixed-Price Contract,USA,NC,14.071873419213519,2,1,2,4
TRX13859,"Peterson, Garrett and Adams",4148568.16,NASA,2023-03-06,Time-and-Materials Contract,CAN,NY,15.23827405203345,6,3,0,5
TRX13860,"Morris, Bruce and Howard",1014839.07,Department of Agriculture,2024-01-27,Time-and-Materials Contract,MEX,GA,13.830241591540656,0,3,1,2
TRX13861,Hernandez LLC,4227139.31,Department of Energy,2021-06-27,Fixed-Price Contract,USA,OH,15.257036272752462,3,1,2,6
TRX13862,Costa-Moore,3235247.66,NASA,2022-12-30,Time-and-Materials Contract,MEX,NY,14.989616348496364,6,3,1,5
TRX13863,Wilson Ltd,3081032.73,Department of Transportation,2022-05-17,Time-and-Materials Contract,MEX,MI,14.940775725263117,5,3,1,3
TRX13864,Jacobs-Quinn,343573.13,Department of Agriculture,2024-03-18,Fixed-Price Contract,CAN,OH,12.747158175221637,0,1,0,6
TRX13865,Richardson Ltd,1629227.3,Department of Energy,2023-02-19,Time-and-Materials Contract,MEX,CA,14.303617025094113,3,3,1,0
TRX13866,Chavez-Thomas,160521.2,Department of Agriculture,2021-10-03,Fixed-Price Contract,CAN,TX,11.986187529744198,0,1,0,8
TRX13867,Mcknight Ltd,4383897.7,NASA,2021-03-17,Cost-Reimbursement Contract,USA,MI,15.293449000591199,6,0,2,3
TRX13868,Allen Ltd,721592.84,Department of Energy,2022-10-08,Fixed-Price Contract,CAN,VA,13.489217711108749,3,1,0,9
TRX13869,Moore-Macias,1182404.99,Department of Agriculture,2022-02-26,Fixed-Price Contract,CAN,FL,13.983061895130765,0,1,0,1
TRX13870,Mckenzie-Barrett,4707029.29,Department of Transportation,2021-03-27,Fixed-Price Contract,USA,PA,15.36456775545924,5,1,2,7
TRX13871,Taylor PLC,1500002.86,Department of Agriculture,2022-08-11,Cost-Reimbursement Contract,MEX,MI,14.220978239402461,0,0,1,3
TRX13872,"Vega, Campbell and Gonzalez",1528219.24,Department of Education,2023-05-16,Fixed-Price Contract,CAN,NC,14.239614374447644,2,1,0,4
TRX13873,"Flores, Lawrence and Yates",486234.32,NASA,2023-08-20,Fixed-Price Contract,MEX,NC,13.094447983227697,6,1,1,4
TRX13874,"Proctor, Rodgers and Rocha",637168.82,NASA,2024-01-26,Indefinite Delivery Contract,USA,VA,13.364791492431186,6,2,2,9
